"time","x1","x2","der(x1)","der(x2)","u","y"
5.4,-0.9562572606037648,0.4442969158367248,0.4442969158367248,8.281886967872117,0.2667314366888312,-0.9562572606037648
5.5,-0.871038556572711,1.251685011019468,1.251685011019468,7.77617941189679,0.2715469369561129,-0.871038556572711
5.6,-0.7085657978513434,1.979209037102463,1.979209037102463,6.660168579501409,0.2763556485641137,-0.7085657978513434
5.7,-0.4801081913963515,2.559132632200986,2.559132632200986,4.812152555643273,0.2811574512952941,-0.4801081913963515
5.8,-0.2041165016978399,2.918311335854155,2.918311335854155,2.274459648059694,0.2859522251048355,-0.2041165016978399
5.9,0.09430251358677828,3.001459247333639,3.001459247333639,-0.6329972595224537,0.2907398501236428,0.09430251358677828
6,0.3865096426463537,2.796401078232137,2.796401078232137,-3.402436230236573,0.2955202066613396,0.3865096426463537
6.1,0.6451823295807144,2.340403888353521,2.340403888353521,-5.598892720917547,0.3002931752092615,0.6451823295807144
6.2,0.8484938980087071,1.701583966612495,1.701583966612495,-7.055242623821627,0.3050586364434436,0.8484938980087071
6.3,0.9818100938298363,0.9515876950265299,0.9515876950265299,-7.847240441796012,0.3098164712276029,0.9818100938298363
6.4,1.037074180265573,0.1489887510214284,0.1489887510214284,-8.131053036587455,0.3145665606161178,1.037074180265573
6.5,1.011371468333421,-0.6607940666633191,-0.6607940666633191,-7.995259504430249,0.319308785857001,1.011371468333421
6.6,0.9060963822577169,-1.434788161337387,-1.434788161337387,-7.39742662693838,0.3240430283948684,0.9060963822577169
6.7,0.7273520773786936,-2.120077757084956,-2.120077757084956,-6.193842297201204,0.3287691698739031,0.7273520773786936
6.8,0.4872860783253866,-2.648991446513747,-2.648991446513747,-4.259845045234982,0.3334870921408144,0.4872860783253866
6.9,0.2051890095487276,-2.949525770893385,-2.949525770893385,-1.660612484628744,0.3381966772477913,0.2051890095487276
7,-0.09324147137281316,-2.97031645607214,-2.97031645607214,1.256271823310925,0.3428978074554514,-0.09324147137281316
7.1,-0.3792749323870924,-2.704845462067891,-2.704845462067891,3.979713703252416,0.3475903652357843,-0.3792749323870924
7.2,-0.6260262422106491,-2.194805901830189,-2.194805901830189,6.100239776258673,0.35227423327509,-0.6260262422106491
7.3,-0.8124036753144006,-1.509802246596728,-1.509802246596728,7.478444344396729,0.3569492944769114,-0.8124036753144006
7.4,-0.9245514427466356,-0.7212764237325521,-0.7212764237325521,8.193436050036604,0.361615431964962,-0.9245514427466356
7.5,-0.955205024922017,0.1112264293558948,0.1112264293558948,8.375471895849424,0.3662725290860476,-0.955205024922017
7.6,-0.9025039173045846,0.9377394885504029,0.9377394885504029,8.070602219906858,0.3709204694129827,-0.9025039173045846
7.7,-0.7695638938249381,1.706619575550981,1.706619575550981,7.201573811812903,0.3755591367475012,-0.7695638938249381
7.8,-0.5651937962796502,2.354673534406421,2.354673534406421,5.63422315399162,0.3801884151231614,-0.5651937962796502
7.9,-0.3051053390986548,2.808656887113526,2.808656887113526,3.331669904345594,0.384808188808245,-0.3051053390986548
8,-0.01214579937841017,3.003343763016395,3.003343763016395,0.5085657047151641,0.3894183423086505,-0.01214579937841017
8.1,0.2858495463878074,2.908406718685623,2.908406718685623,-2.372132708812019,0.3940187603707804,0.2858495463878074
8.199999999999999,0.5604972882135874,2.543734710795052,2.543734710795052,-4.81645987623811,0.3986093279844229,0.5604972882135874
8.300000000000001,0.787586608159416,1.969189479727568,1.969189479727568,-6.548691593095471,0.4031899303856267,0.787586608159416
8.4,0.9497874394365683,1.257842360387346,1.257842360387346,-7.570632531961911,0.4077604530595702,0.9497874394365683
8.5,1.03674829111279,0.4737286868522887,0.4737286868522887,-8.031671934936057,0.4123207817434248,1.03674829111279
8.6,1.043746121845739,-0.3342734335114173,-0.3342734335114173,-8.061858579398962,0.4168708024292108,1.043746121845739
8.699999999999999,0.9704685421484525,-1.124837773977372,-1.124837773977372,-7.6733159000526,0.421410401366648,0.9704685421484525
8.800000000000001,0.820898902210039,-1.851258329529034,-1.851258329529034,-6.752614209929134,0.4259394650659997,0.820898902210039
8.9,0.604380911338836,-2.452306593268812,-2.452306593268812,-5.14410174998065,0.4304578803009089,0.604380911338836
9,0.3370390667945231,-2.855547965122934,-2.855547965122934,-2.809144575396574,0.4349655341112302,0.3370390667945231
9.1,0.04203522415333085,-2.997115966984238,-2.997115966984238,0.02721819304308898,0.4394623138058533,0.04203522415333085
9.199999999999999,-0.2526679950525054,-2.848988018433941,-2.848988018433941,2.896331654422685,0.4439481069655197,-0.2526679950525054
9.300000000000001,-0.5187956182817943,-2.433223315649341,-2.433223315649341,5.312560150639734,0.4484228014456345,-0.5187956182817943
9.4,-0.7324067269785108,-1.810675231651389,-1.810675231651389,7.012452002512623,0.4528862853790683,-0.7324067269785108
9.5,-0.876495527284085,-1.054743372735183,-1.054743372735183,7.996335923778544,0.4573384471789555,-0.876495527284085
9.6,-0.9411106827120377,-0.231019167769496,-0.231019167769496,8.390345463584861,0.4617791755414829,-0.9411106827120377
9.699999999999999,-0.9222336078049233,0.6068040001776952,0.6068040001776952,8.284315316780589,0.4662083594486727,-0.9222336078049233
9.800000000000001,-0.8209494204149086,1.408338784252021,1.408338784252021,7.649517325792658,0.4706258881711581,-0.8209494204149086
9.9,-0.6437141490088558,2.114950376555959,2.114950376555959,6.362703457298718,0.4750316512709509,-0.6437141490088558
10,-0.4034811599926386,2.655817837670946,2.655817837670946,4.331050663984662,0.479425538604203,-0.4034811599926386
10.1,-0.1204809486313632,2.959601975555755,2.959601975555755,1.66286823427902,0.4838074403239602,-0.1204809486313632
10.2,0.1789309589680422,2.979805670674743,2.979805670674743,-1.257784010204892,0.4881772468829075,0.1789309589680422
10.3,0.4659905705929462,2.716990285355044,2.716990285355044,-3.915176382340358,0.4925348490361087,0.4659905705929462
10.4,0.7144465286239925,2.218517809204659,2.218517809204659,-5.930625915387493,0.4968801378437368,0.7144465286239925
10.5,0.9042200556594143,1.555687937442544,1.555687937442544,-7.208889350122049,0.5012130046737979,0.9042200556594143
10.6,1.022423887174398,0.7974827711705365,0.7974827711705365,-7.866066555861197,0.5055333412048469,1.022423887174398
10.7,1.062349589713503,-0.002169322486522741,-0.002169322486522741,-8.05921085489654,0.5098410394286959,1.062349589713503
10.8,1.022007985132036,-0.8012866114704621,-0.8012866114704621,-7.855336282011665,0.5141359916531132,1.022007985132036
10.9,0.903495517017975,-1.557876803597438,-1.557876803597438,-7.187287543963366,0.518418090504517,0.903495517017975
11,0.7136285117880716,-2.218024133842828,-2.218024133842828,-5.898754332681234,0.5226872289306592,0.7136285117880716
11.1,0.4653952594061727,-2.712892933017861,-2.712892933017861,-3.875549826708114,0.5269433002033014,0.4653952594061727
11.2,0.178950745196971,-2.971540906460164,-2.971540906460164,-1.214966062784967,0.5311861979208834,0.178950745196971
11.3,-0.1194213049605431,-2.947095842075473,-2.947095842075473,1.704156200212984,0.5354158160111834,-0.1194213049605431
11.4,-0.4009700240192508,-2.639364394619022,-2.639364394619022,4.368588945237375,0.5396320487339693,-0.4009700240192508
11.5,-0.6393752715192362,-2.094903308488821,-2.094903308488821,6.397405214376377,0.5438347906836426,-0.6393752715192362
11.6,-0.8144345681936794,-1.384884935964228,-1.384884935964228,7.683206484238877,0.5480239367918736,-0.8144345681936794
11.7,-0.9132066098835008,-0.5800370583255252,-0.5800370583255252,8.316497720742584,0.5521993823302276,-0.9132066098835008
11.8,-0.9292541451234804,0.2607369250921972,0.2607369250921972,8.415876202642746,0.5563610229127839,-0.9292541451234804
11.9,-0.8615627397412369,1.086272042979662,1.086272042979662,8.004937391917581,0.5605087544987443,-0.8615627397412369
12,-0.7143223862029486,1.841679003274386,1.841679003274386,6.991228454729008,0.5646424733950355,-0.7143223862029486
12.1,-0.4977791865343555,2.460210111299842,2.460210111299842,5.252795855909694,0.5687620762589001,-0.4977791865343555
12.2,-0.2293131128288711,2.868193649682221,2.868193649682221,2.802765521144881,0.5728674601004813,-0.2293131128288711
12.3,0.06681133357375571,3.006135337638503,3.006135337638503,-0.07797316385744058,0.5769585222853969,0.06681133357375571
12.4,0.3622102969587869,2.854758797438592,2.854758797438592,-2.895059672991486,0.5810351605373052,0.3622102969587869
12.5,0.6291077047798168,2.444931678880468,2.444931678880468,-5.187337501607091,0.5850972729404622,0.6291077047798168
12.6,0.8447543655790775,1.842031944807087,1.842031944807087,-6.746852255354096,0.5891447579422695,0.8447543655790775
12.7,0.9935033402706827,1.118328200812074,1.118328200812074,-7.627044213461859,0.5931775143558129,0.9935033402706827
12.8,1.066409642377543,0.3337622213874226,0.3337622213874226,-7.991175426199239,0.5971954413623921,1.066409642377543
12.9,1.059731756643431,-0.4667272251032702,-0.4667272251032702,-7.95532208450838,0.6011984385140411,1.059731756643431
13,0.9738378971862669,-1.243738088370272,-1.243738088370272,-7.508166191734614,0.6051864057360396,0.9738378971862669
13.1,0.813312848787261,-1.950316391645658,-1.950316391645658,-6.51846694801281,0.6091592433294149,0.813312848787261
13.2,0.5881910663162834,-2.523986068399369,-2.523986068399369,-4.830030287375243,0.6131168519734338,0.5881910663162834
13.3,0.3153778007301151,-2.892131160994016,-2.892131160994016,-2.42576409848998,0.6170591327280867,0.3153778007301151
13.4,0.01870036951291231,-2.993550864163216,-2.993550864163216,0.4375460541586528,0.6209859870365597,0.01870036951291231
13.5,-0.2736228495205652,-2.805473227287452,-2.805473227287452,3.275768029897588,0.6248973167276999,-0.2736228495205652
13.6,-0.5336122128306641,-2.355206136826354,-2.355206136826354,5.618616945804159,0.6287930240184686,-0.5336122128306641
